PID,EntryNum,APIImageCaption,User Query,User Location,User Comments,User Trust,User Satisfaction,Coded Acc:Coverage,Coded Acc:Specificity,Coded Acc:Accuracy,Coded User Goal,Coded Lower Location,Coded Higher Location,Coded User Reaction to Result,Photo Properties,Photo Content,Photo Link
P7,17,a person holding a cup,what I was holding in the photo,in front of my computer,"I’m glad it picked up on what I was holding, which was the info I was looking for. Could ahve been a bit more specific but was enough for me to have guessed what this photo was.",3,4,3,3,3,identifySubject,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Positive reaction to result', 'Suggestions for improvement']","['Photo subject is blurry', 'Photo is well-lit', 'Taken at an eye level photo subject', 'Close-up Photo', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Uneven lighting']","['Electronic device', 'Digital screen', 'Food', 'Person', 'Inconvenient to inspect by touch', 'Immobile object', 'Object on hand']",DiaryEntryData/DiaryEntryPhotos/P7_17_11_27_22.jpg
P7,18,a pencil in a box,what was on the table,in front of my computer,How this very same cup could have been picked up in the previous photo I submitted but not at all in this one is beyond me…,1,1,2,1,1,identifySubject,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Negative reaction to result', 'Confused by result']","['Photo is well-lit', 'Photo is clear', 'Taken at an eye level photo subject', 'Close-up Photo', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Uneven lighting']","['Electronic device', 'Digital screen', 'Food', 'Furniture', 'Object on furniture', 'Immobile object', 'Inconvenient to inspect by touch']",DiaryEntryData/DiaryEntryPhotos/P7_18_11_27_22.jpg
P7,19,a blurry image of a dog,Was admittedly testing with this one to see if it would get the eye...,in front of my computer,"Granted, this was a close-up, but the fact that it couldn’t pick up a simple eye…? (Yes, creepy photo, I know!)",1,1,2,2,1,learnApplication,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Negative reaction to result']","['Photo subject is blurry', 'Photo is well-lit', 'Taken at an eye level photo subject', 'Close-up Photo', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Uneven lighting']","['Electronic device', 'Digital screen', 'Immobile object', 'Inconvenient to inspect by touch', 'Body part']",DiaryEntryData/DiaryEntryPhotos/P7_19_11_27_22.jpg
P7,20,a street with a car and a street light at night,what I was taking a picture of,in my bedroom,NA,2,2,2,2,1,describeScene,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,[],"['Photo is not well-lit', 'Photo is clear', 'Uneven lighting', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Midrange Photo', 'Night photography', 'Taken from below photo subject']","['Object out of reach', 'Decoration', 'Hanging object', 'Overhead object', 'Electronic device', 'Inconvenient to inspect by touch']",DiaryEntryData/DiaryEntryPhotos/P7_20_11_27_22.jpg
P8,1,a hand holding a light,To see what the picture was a,in my home office In my home office,it was a static picture on the zoom screen of the host researcher. I wanted to see if it could accurately describe the person. Apparently it did not. It was a static picture on the zoom screen of the host researcher. I wanted to see if it could accurately describe the person. Apparently I did not.,3,4,3,1,1,identifySubject,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Negative reaction to result']","['Photo is not well-lit', 'Photo is clear', 'Uneven lighting', 'High contrast between foreground and main subject', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Taken at an eye level photo subject', 'Close-up Photo']","['Electronic device', 'Immobile object', 'Person', 'Digital content', 'Body part']",DiaryEntryData/DiaryEntryPhotos/P8_1_12_13_22.jpg
P8,2,a black and white image of a black and white image of a black background,description of my inviroment,Outside,can you use something that will help us line up the photo so we know if anything is actually in focus or not,2,2,1,1,1,describeScene,"['Unknown area', 'Used outdoors', 'Used in a public space']",NA,"['Reaction to result', 'Suggestions for improvement']","['Photo is not well-lit', 'Photo subject is blurry', 'Uneven lighting', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Taken at an eye level photo subject', 'Overall Photo']","['Immobile object', 'Plants', 'Building', 'Inconvenient to inspect by touch']",DiaryEntryData/DiaryEntryPhotos/P8_2_12_13_22.jpg
P8,3,a building with lights on,my surroundings,In a car,NA,2,3,3,2,2,describeScene,"['Used traveling', 'Used outdoors', 'Used in a public space', 'Used in a vehicle']","Used in Travel Service Sites (bus stops, airports, etc.)",['Reaction to result'],"['Photo is not well-lit', 'Photo subject is blurry', 'Uneven lighting', 'Taken at an eye level photo subject', 'Overall Photo']","['Light source', 'Light glare from photo subject', 'Black screen']",DiaryEntryData/DiaryEntryPhotos/P8_3_12_13_22.jpg
P8,4,background pattern,whats on my computer screen,Work,NA,1,1,2,2,2,identifySubject,"['Used at work', 'Used in a familiar space', 'Used indoors', 'Used in a public space']",Used at Participant's Work,['Reaction to result'],"['Photo is well-lit', 'Photo is clear', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Taken at an eye level photo subject', 'Close-up Photo']","['Digital content', 'Immobile object', 'Electronic device', 'Decorative image']",DiaryEntryData/DiaryEntryPhotos/P8_4_12_14_22.jpg
P8,5,a grey and black rug,the color of the chair,Work,NA,1,1,2,2,2,identifyFeatures,"['Used at work', 'Used in a familiar space', 'Used indoors', 'Used in a public space']",Used at Participant's Work,['Reaction to result'],"['Photo is well-lit', 'Photo is clear', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Taken at an eye level photo subject', 'Close-up Photo']","['Furniture', 'Immobile object', 'Object on ground', 'Decorative image']",DiaryEntryData/DiaryEntryPhotos/P8_5_12_14_22.jpg
P8,6,a grey surface with a light shining on it,what the item was,Work,the app does not tell you what an item is,1,1,3,3,3,identifySubject,"['Used at work', 'Used in a familiar space', 'Used indoors', 'Used in a public space']",Used at Participant's Work,"['Reaction to result', 'Negative reaction to result']","['Photo is well-lit', 'Photo is clear', 'Even lighting', 'Photo subject is blurry', 'Photo subject partially-captured', 'Taken at an eye level photo subject', 'Close-up Photo']","['Reflective Surface', 'Immobile object']",DiaryEntryData/DiaryEntryPhotos/P8_6_12_16_22.jpg
P8,7,a wood floor with a person's legs,item description,Work,NA,1,1,3,2,2,identifySubject,"['Used at work', 'Used in a familiar space', 'Used indoors', 'Used in a public space']",Used at Participant's Work,['Reaction to result'],"['Photo is well-lit', 'Photo is clear', 'Uneven lighting', 'Photo subject of interest is not occluded', 'Photo subject not captured', 'Taken from above photo subject', 'Close-up Photo']","['Immobile object', 'Furniture', 'Body part', 'Person', 'Reflective Surface']",DiaryEntryData/DiaryEntryPhotos/P8_7_12_16_22.jpg
P8,8,a person sitting in a chair,what was around me,kitchen,NA,1,1,1,1,1,describeScene,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,['Reaction to result'],"['Photo is well-lit', 'Photo subject is blurry', 'Uneven lighting', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Taken at an eye level photo subject', 'Overall Photo']","['Immobile object', 'Furniture', 'Home appliance', 'Containers', 'Object on ground']",DiaryEntryData/DiaryEntryPhotos/P8_8_12_20_22.jpg
P8,9,a dark room with a light on the wall,description of my portable studio,bedroom,inaccurate description,1,1,3,2,2,describeScene,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Negative reaction to result']","['Photo is not well-lit', 'Uneven lighting', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Taken at an eye level photo subject', 'Close-up Photo']","['Immobile object', 'Furniture']",DiaryEntryData/DiaryEntryPhotos/P8_9_12_20_22.jpg
P8,10,a person's face in a dark room,description of surroudings,bedroom,i was the only one in the room but it said it saw a persons face,1,1,3,2,2,describeScene,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Surprised by result']","['Photo is not well-lit', 'Uneven lighting', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Taken at an eye level photo subject', 'Midrange Photo']","['Immobile object', 'Furniture', 'Black screen']",DiaryEntryData/DiaryEntryPhotos/P8_10_12_20_22.jpg
P8,11,a person standing in front of a computer,surroudings description,living room,no other people were in the room,1,1,1,1,1,describeScene,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Negative reaction to result']","['Photo is well-lit', 'Photo is clear', 'Even lighting', 'Photo subject of interest is not occluded', 'Taken from above photo subject', 'Overall Photo']","['Immobile object', 'Recreational object', 'Containers', 'Clothing', 'Object on ground', 'Electronic device', 'Object on furniture', 'Openings']",DiaryEntryData/DiaryEntryPhotos/P8_11_12_20_22.jpg
P8,12,a couch with a blanket,color of the couch and what was on it,living room,i wish it told me the color of the couch,4,4,3,3,3,identifyFeatures,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Suggestions for improvement']","['Photo is well-lit', 'Photo is clear', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Taken from above photo subject', 'Close-up Photo']","['Clothing', 'Furniture', 'Object on furniture', 'Immobile object']",DiaryEntryData/DiaryEntryPhotos/P8_12_12_20_22.jpg
P8,13,a person holding a drink,what was on the coffee table,living room,it was a table and it said a person holding a drink,1,1,2,2,1,identifySubject,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,"['Reaction to result', 'Critique of result', 'Negative reaction to result']","['Photo is well-lit', 'Photo is clear', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject fully captured', 'Taken from above photo subject', 'Close-up Photo']","['Beverage', 'Body part', 'Object on furniture', 'Immobile object', 'Furniture', 'Person', 'Clothing']",DiaryEntryData/DiaryEntryPhotos/P8_13_12_20_22.jpg
P8,14,a close-up of a person's face,it was a selfee,dining room,NA,4,5,3,3,3,noSpecificGoal,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,['Reaction to result'],"['Photo is well-lit', 'Photo is clear', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Taken at an eye level photo subject', 'Close-up Photo']","['Person', 'Immobile object', 'Containers']",DiaryEntryData/DiaryEntryPhotos/P8_14_12_20_22.jpg
P8,15,close-up of a person's nose,that i was wearing glasses,dining room,NA,3,4,3,3,3,learnApplication,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,['Reaction to result'],"['Photo is well-lit', 'Photo is clear', 'Even lighting', 'Photo subject of interest is not occluded', 'Photo subject partially-captured', 'Taken at an eye level photo subject', 'Close-up Photo']","['Containers', 'Immobile object', 'Person']",DiaryEntryData/DiaryEntryPhotos/P8_15_12_20_22.jpg
P8,16,a dark room with a light,my surroundings,front porch,NA,1,1,2,2,1,describeScene,"['Used on their property', 'Used outdoors', 'Used in a public space', 'Used in a familiar space']",Used in Living Spaces/Domiciles,['Reaction to result'],"['Photo is not well-lit', 'Photo subject is blurry', 'Photo background is blurry', 'Uneven lighting', 'Photo subject is back-lit', 'Taken at an eye level photo subject', 'Overall Photo']","['Light source', 'Street object', 'Landscape', 'Building', 'Plants', 'Immobile object']",DiaryEntryData/DiaryEntryPhotos/P8_16_12_21_22.jpg
P8,17,a black drum set,what was on his desk,son's bedroom,NA,1,1,1,1,1,identifySubject,"['Used at home', 'Used in a familiar space', 'Used indoors', 'Used in a private space']",Used in Living Spaces/Domiciles,['Reaction to result'],"['Photo is well-lit', 'Photo subject is blurry', 'Uneven lighting', 'Photo subject of interest is occluded', 'Photo subject partially-captured', 'Taken from above photo subject', 'Close-up Photo']","['Documents', 'Furniture', 'Object on furniture', 'Immobile object']",DiaryEntryData/DiaryEntryPhotos/P8_17_12_22_22.jpg
